date,value
2025-03-07,1000000.0
2025-03-10,999849.85
2025-03-11,999849.85
2025-03-12,999849.85
2025-03-13,997001.3397836538
2025-03-14,996851.6400324854
2025-03-17,996851.6400324854
2025-03-18,996851.6400324854
2025-03-19,996851.6400324854
2025-03-20,1007013.202022086
2025-03-21,1007013.202022086
2025-03-24,1007013.202022086
2025-03-25,1007013.202022086
2025-03-26,1007013.202022086
2025-03-27,1007013.202022086
2025-03-28,1007013.202022086
2025-03-31,1007013.202022086
2025-04-01,1007013.202022086
2025-04-02,1007013.202022086
2025-04-03,998894.043616164
2025-04-07,998744.059675515
2025-04-08,998744.059675515
2025-04-09,998744.059675515
2025-04-10,998744.059675515
2025-04-11,998744.059675515
2025-04-14,998744.059675515
2025-04-15,998744.059675515
2025-04-16,998744.059675515
2025-04-17,998744.059675515
2025-04-18,998744.059675515
2025-04-21,998744.059675515
2025-04-22,998744.059675515
2025-04-23,998744.059675515
2025-04-24,998744.059675515
2025-04-25,998744.059675515
2025-04-28,998744.059675515
2025-04-29,998744.059675515
2025-04-30,998744.059675515
2025-05-06,998744.059675515
2025-05-07,998744.059675515
2025-05-08,983474.605009447
2025-05-09,983474.605009447
2025-05-12,983474.605009447
2025-05-13,983326.9362975048
2025-05-14,983326.9362975048
2025-05-15,983326.9362975048
2025-05-16,983326.9362975048
2025-05-19,991228.6590107959
2025-05-20,991228.6590107959
2025-05-21,991228.6590107959
2025-05-22,991228.6590107959
2025-05-23,991228.6590107959
2025-05-26,991228.6590107959
2025-05-27,991228.6590107959
2025-05-28,1007125.8544903607
2025-05-29,1007125.8544903607
2025-05-30,1007125.8544903607
2025-06-03,1007125.8544903607
2025-06-04,1007125.8544903607
2025-06-05,1007125.8544903607
2025-06-06,1007125.8544903607
2025-06-09,1007125.8544903607
2025-06-10,1007125.8544903607
2025-06-11,1007125.8544903607
2025-06-12,1007125.8544903607
2025-06-13,1006974.634543309
2025-06-16,1006974.634543309
2025-06-17,1006974.634543309
2025-06-18,1006974.634543309
2025-06-19,1006974.634543309
2025-06-20,1006974.634543309
2025-06-23,1006974.634543309
2025-06-24,1006974.634543309
2025-06-25,1006974.634543309
2025-06-26,1021658.9122613391
2025-06-27,1021658.9122613391
2025-06-30,1021658.9122613391
2025-07-01,1021505.510175663
2025-07-02,1021505.510175663
2025-07-03,1021505.510175663
2025-07-04,1021505.510175663
2025-07-07,1021505.510175663
2025-07-08,1021505.510175663
2025-07-09,1021505.510175663
2025-07-10,1021505.510175663
2025-07-11,1021505.510175663
2025-07-14,1021505.510175663
2025-07-15,1021505.510175663
2025-07-16,1021505.510175663
2025-07-17,1021505.510175663
2025-07-18,1021505.510175663
2025-07-21,1021505.510175663
2025-07-22,1021505.510175663
2025-07-23,1021505.510175663
2025-07-24,1021505.510175663
2025-07-25,1021505.510175663
2025-07-28,1021505.510175663
2025-07-29,1028880.9741591224
2025-07-30,1028880.9741591224
2025-07-31,1028880.9741591224
2025-08-01,1028880.9741591224
2025-08-04,1028880.9741591224
2025-08-05,1028880.9741591224
2025-08-06,1028880.9741591224
2025-08-07,1028880.9741591224
2025-08-08,1028880.9741591224
2025-08-11,1028880.9741591224
2025-08-12,1028880.9741591224
2025-08-13,1028880.9741591224
2025-08-14,1028880.9741591224
2025-08-15,1028880.9741591224
2025-08-18,1028880.9741591224
2025-08-19,1028880.9741591224
2025-08-20,1028880.9741591224
2025-08-21,1028880.9741591224
2025-08-22,1028880.9741591224
2025-08-25,1028726.4876808524
2025-08-26,1028726.4876808524
2025-08-27,1039642.6500797172
2025-08-28,1031133.7845111748
2025-08-29,1031133.7845111748
2025-09-01,1030978.9597734304
2025-09-02,1022448.2940059919
2025-09-03,1022294.7733946468
2025-09-04,1010816.13877731
2025-09-05,1010664.3647340726
2025-09-08,1010664.3647340726
2025-09-09,1010664.3647340726
2025-09-10,1010664.3647340726
2025-09-11,1010664.3647340726
2025-09-12,1010664.3647340726
2025-09-15,1010664.3647340726
2025-09-16,1010664.3647340726
2025-09-17,1010664.3647340726
2025-09-18,1010664.3647340726
2025-09-19,1010664.3647340726
2025-09-22,1010664.3647340726
2025-09-23,1010664.3647340726
2025-09-24,1010664.3647340726
2025-09-25,1010664.3647340726
2025-09-26,1010664.3647340726
2025-09-29,1010664.3647340726
2025-09-30,1010664.3647340726
2025-10-09,1010664.3647340726
2025-10-10,1010664.3647340726
2025-10-13,995682.32426365
2025-10-14,995682.32426365
2025-10-15,995682.32426365
2025-10-16,995682.32426365
2025-10-17,995682.32426365
2025-10-20,995532.8225626617
2025-10-21,994761.991771405
2025-10-22,994612.6282583405
2025-10-23,996879.3007655625
2025-10-24,996729.6193385525
2025-10-27,996729.6193385525
2025-10-28,990381.862930952
2025-10-29,990233.157094233
2025-10-30,990233.157094233
2025-10-31,990233.157094233
2025-11-03,990233.157094233
2025-11-04,986876.7321946886
2025-11-05,986728.5526533496
2025-11-06,982127.4836710349
2025-11-07,981980.0172293617
2025-11-10,981980.0172293617
2025-11-11,981980.0172293617
2025-11-12,981980.0172293617
2025-11-13,987596.3693053564
2025-11-14,987596.3693053564
2025-11-17,987596.3693053564
2025-11-18,987596.3693053564
2025-11-19,987596.3693053564
2025-11-20,987596.3693053564
2025-11-21,987596.3693053564
2025-11-24,987596.3693053564
2025-11-25,987596.3693053564
2025-11-26,987596.3693053564
2025-11-27,987596.3693053564
2025-11-28,987596.3693053564
2025-12-01,987596.3693053564
2025-12-02,987448.0817105052
2025-12-03,983711.9907903499
2025-12-04,983564.2864349327
2025-12-05,979392.5783823067
2025-12-08,979245.5225866626
2025-12-09,979245.5225866626
2025-12-10,973392.7752767864
2025-12-11,973246.6203515786
2025-12-12,973355.462545733
2025-12-15,973209.3132230317
2025-12-16,973209.3132230317
2025-12-17,977165.3781725876
2025-12-18,977165.3781725876
2025-12-19,977165.3781725876
2025-12-22,977165.3781725876
2025-12-23,977165.3781725876
2025-12-24,977165.3781725876
2025-12-25,977165.3781725876
2025-12-26,977165.3781725876
2025-12-29,977165.3781725876
2025-12-30,977165.3781725876
2025-12-31,977165.3781725876
2026-01-05,977165.3781725876
2026-01-06,977165.3781725876
2026-01-07,977165.3781725876
2026-01-08,977165.3781725876
2026-01-09,977165.3781725876
2026-01-12,977165.3781725876
2026-01-13,977165.3781725876
2026-01-14,977165.3781725876
2026-01-15,977165.3781725876
2026-01-16,977165.3781725876
2026-01-19,977165.3781725876
2026-01-20,977165.3781725876
2026-01-21,977165.3781725876
2026-01-22,977165.3781725876
2026-01-23,977165.3781725876
2026-01-26,977165.3781725876
2026-01-27,977165.3781725876
2026-01-28,977165.3781725876
2026-01-29,977018.656791055
2026-01-30,980803.2006324136
2026-02-02,980655.9330318386
2026-02-03,980655.9330318386
2026-02-04,980655.9330318386
2026-02-05,980655.9330318386
2026-02-06,990784.4430273508
2026-02-09,990635.6767432303
2026-02-10,989896.1028264926
2026-02-11,989747.4699266532
2026-02-12,988561.267894635
2026-02-13,988412.8354202607
2026-02-24,988412.8354202607
2026-02-25,988412.8354202607
2026-02-26,988412.8354202607
2026-02-27,988412.8354202607
2026-03-02,988412.8354202607
2026-03-03,988412.8354202607
