date,value
2025-09-29,1000000.0
2025-09-30,999849.85
2025-10-09,999849.85
2025-10-10,999849.85
2025-10-13,999849.85
2025-10-14,999849.85
2025-10-15,1012550.998150685
2025-10-16,1012398.9636183127
2025-10-17,1012398.9636183127
2025-10-20,1012398.9636183127
2025-10-21,1021433.2670366254
2025-10-22,1021433.2670366254
2025-10-23,1021433.2670366254
2025-10-24,1021433.2670366254
2025-10-27,1021433.2670366254
2025-10-28,1021433.2670366254
2025-10-29,1021279.8988315798
2025-10-30,1021279.8988315798
2025-10-31,1021279.8988315798
2025-11-03,1015675.6390326482
2025-11-04,1015523.1353354475
2025-11-05,1030608.0220315775
2025-11-06,1030453.2762370695
2025-11-07,1030453.2762370695
2025-11-10,1030453.2762370695
2025-11-11,1030453.2762370695
2025-11-12,1030453.2762370695
2025-11-13,1030453.2762370695
2025-11-14,1030453.2762370695
2025-11-17,1030453.2762370695
2025-11-18,1030453.2762370695
2025-11-19,1030453.2762370695
2025-11-20,1024945.1504390009
2025-11-21,1024945.1504390009
2025-11-24,1024945.1504390009
2025-11-25,1024945.1504390009
2025-11-26,1024945.1504390009
2025-11-27,1024945.1504390009
2025-11-28,1024945.1504390009
2025-12-01,1024791.2549246625
2025-12-02,1024418.5311111747
2025-12-03,1024264.7146687284
2025-12-04,1022575.0899644403
2025-12-05,1022421.5503146822
2025-12-08,1022421.5503146822
2025-12-09,1011555.5683056845
2025-12-10,1011403.6832371034
2025-12-11,1001126.354131535
2025-12-12,1000976.0350094622
2025-12-15,995999.8436854336
2025-12-16,995850.2943089043
2025-12-17,990189.8451789398
2025-12-18,990041.1681736861
2025-12-19,990041.1681736861
2025-12-22,993762.5443291357
2025-12-23,993613.3308831046
2025-12-24,993613.3308831046
2025-12-25,993613.3308831046
2025-12-26,993613.3308831046
2025-12-29,993613.3308831046
2025-12-30,993613.3308831046
2025-12-31,993613.3308831046
2026-01-05,1012769.819140374
2026-01-06,1012769.819140374
2026-01-07,1012769.819140374
2026-01-08,1012769.819140374
2026-01-09,1012769.819140374
2026-01-12,1012769.819140374
2026-01-13,1012769.819140374
2026-01-14,1012769.819140374
2026-01-15,1012769.819140374
2026-01-16,1012769.819140374
2026-01-19,1012769.819140374
2026-01-20,1012769.819140374
2026-01-21,1012769.819140374
2026-01-22,1012769.819140374
2026-01-23,1012769.819140374
2026-01-26,1012769.819140374
2026-01-27,1012769.819140374
2026-01-28,1012769.819140374
2026-01-29,1012769.819140374
2026-01-30,1012769.819140374
2026-02-02,1012769.819140374
2026-02-03,1012769.819140374
2026-02-04,1012769.819140374
2026-02-05,1012769.819140374
2026-02-06,1012617.7517520301
2026-02-09,1012617.7517520301
2026-02-10,1012617.7517520301
2026-02-11,1012617.7517520301
2026-02-12,1012617.7517520301
2026-02-13,1012617.7517520301
2026-02-24,1012617.7517520301
2026-02-25,1002155.0085609765
2026-02-26,1002155.0085609765
2026-02-27,1002155.0085609765
2026-03-02,1002155.0085609765
2026-03-03,1002004.534986441
