date,value
2022-09-28,1000000.0
2022-09-29,1000000.0
2022-09-30,1000000.0
2022-10-10,1000000.0
2022-10-11,1000000.0
2022-10-12,1000000.0
2022-10-13,1000000.0
2022-10-14,1000000.0
2022-10-17,1000000.0
2022-10-18,1000000.0
2022-10-19,1000000.0
2022-10-20,999849.85
2022-10-21,999849.85
2022-10-24,999849.85
2022-10-25,999849.85
2022-10-26,999849.85
2022-10-27,999849.85
2022-10-28,999849.85
2022-10-31,965693.9413533835
2022-11-01,965548.9424080893
2022-11-02,965548.9424080893
2022-11-03,965548.9424080893
2022-11-04,965548.9424080893
2022-11-07,965548.9424080893
2022-11-08,965548.9424080893
2022-11-09,965548.9424080893
2022-11-10,965548.9424080893
2022-11-11,965548.9424080893
2022-11-14,965548.9424080893
2022-11-15,965548.9424080893
2022-11-16,1025473.5403764008
2022-11-17,1025473.5403764008
2022-11-18,1025473.5403764008
2022-11-21,1015912.2944750346
2022-11-22,1015912.2944750346
2022-11-23,1015912.2944750346
2022-11-24,1015912.2944750346
2022-11-25,1015912.2944750346
2022-11-28,1015759.7552440192
2022-11-29,995588.2293360953
2022-11-30,995438.7417634604
2022-12-01,988986.5004206819
2022-12-02,988838.0040976438
2022-12-05,984764.4600123032
2022-12-06,984616.5976286323
2022-12-07,979397.8613106036
2022-12-08,979250.8047217277
2022-12-09,978844.7746109659
2022-12-12,978697.801068058
2022-12-13,966259.0179006937
2022-12-14,966113.9341091559
2022-12-15,960886.9262114378
2022-12-16,960742.6490394671
2022-12-19,960742.6490394671
2022-12-20,946991.8440020077
2022-12-21,946849.6531766308
2022-12-22,946849.6531766308
2022-12-23,946849.6531766308
2022-12-26,946849.6531766308
2022-12-27,946849.6531766308
2022-12-28,946849.6531766308
2022-12-29,946849.6531766308
2022-12-30,946849.6531766308
2023-01-03,946849.6531766308
2023-01-04,946849.6531766308
2023-01-05,946849.6531766308
2023-01-06,946849.6531766308
2023-01-09,946849.6531766308
2023-01-10,946849.6531766308
2023-01-11,946849.6531766308
2023-01-12,946849.6531766308
2023-01-13,946849.6531766308
2023-01-16,946849.6531766308
2023-01-17,946849.6531766308
2023-01-18,925501.0307368372
