date,value
2025-03-07,1000000.0
2025-03-10,1000000.0
2025-03-11,1000000.0
2025-03-12,1000000.0
2025-03-13,1000000.0
2025-03-14,1000000.0
2025-03-17,1000000.0
2025-03-18,1000000.0
2025-03-19,1000000.0
2025-03-20,1000000.0
2025-03-21,1000000.0
2025-03-24,1000000.0
2025-03-25,1000000.0
2025-03-26,1000000.0
2025-03-27,1000000.0
2025-03-28,1000000.0
2025-03-31,999849.85
2025-04-01,999849.85
2025-04-02,999849.85
2025-04-03,999849.85
2025-04-07,999849.85
2025-04-08,1019128.5690238958
2025-04-09,1019128.5690238958
2025-04-10,1026229.9183856389
2025-04-11,1026229.9183856389
2025-04-14,1026229.9183856389
2025-04-15,1026229.9183856389
2025-04-16,1026229.9183856389
2025-04-17,1026229.9183856389
2025-04-18,1026229.9183856389
2025-04-21,1026229.9183856389
2025-04-22,1026229.9183856389
2025-04-23,1026229.9183856389
2025-04-24,1026229.9183856389
2025-04-25,1026229.9183856389
2025-04-28,1026229.9183856389
2025-04-29,1026229.9183856389
2025-04-30,1026229.9183856389
2025-05-06,1026075.8299633933
2025-05-07,1019453.990367101
2025-05-08,1019300.9193504474
2025-05-09,1019723.8496110481
2025-05-12,1019570.7380750291
2025-05-13,1019570.7380750291
2025-05-14,1019570.7380750291
2025-05-15,1019570.7380750291
2025-05-16,1019570.7380750291
2025-05-19,1019570.7380750291
2025-05-20,1019570.7380750291
2025-05-21,1019570.7380750291
2025-05-22,1019570.7380750291
2025-05-23,1019570.7380750291
2025-05-26,1019570.7380750291
2025-05-27,1019570.7380750291
2025-05-28,1019570.7380750291
2025-05-29,1019570.7380750291
2025-05-30,1019570.7380750291
2025-06-03,1031768.5265354596
2025-06-04,1031768.5265354596
2025-06-05,1031768.5265354596
2025-06-06,1031768.5265354596
2025-06-09,1031768.5265354596
2025-06-10,1031768.5265354596
2025-06-11,1031768.5265354596
2025-06-12,1031768.5265354596
2025-06-13,1031613.6064912003
2025-06-16,1031613.6064912003
2025-06-17,1031613.6064912003
2025-06-18,1031613.6064912003
2025-06-19,1031613.6064912003
2025-06-20,1031613.6064912003
2025-06-23,1031613.6064912003
2025-06-24,1031613.6064912003
2025-06-25,1031613.6064912003
2025-06-26,1031613.6064912003
2025-06-27,1069281.3654922058
2025-06-30,1069281.3654922058
2025-07-01,1069281.3654922058
2025-07-02,1069281.3654922058
2025-07-03,1069281.3654922058
2025-07-04,1069281.3654922058
2025-07-07,1069281.3654922058
2025-07-08,1069281.3654922058
2025-07-09,1069281.3654922058
2025-07-10,1069281.3654922058
2025-07-11,1069281.3654922058
2025-07-14,1069281.3654922058
2025-07-15,1069281.3654922058
2025-07-16,1069281.3654922058
2025-07-17,1069281.3654922058
2025-07-18,1069281.3654922058
2025-07-21,1069281.3654922058
2025-07-22,1069281.3654922058
2025-07-23,1069281.3654922058
2025-07-24,1069281.3654922058
2025-07-25,1069281.3654922058
2025-07-28,1069281.3654922058
2025-07-29,1069281.3654922058
2025-07-30,1069281.3654922058
2025-07-31,1069281.3654922058
2025-08-01,1069281.3654922058
2025-08-04,1069120.8128951772
2025-08-05,1066684.5433544368
2025-08-06,1066524.3806702523
2025-08-07,1066524.3806702523
2025-08-08,1066524.3806702523
2025-08-11,1066524.3806702523
2025-08-12,1066524.3806702523
2025-08-13,1066524.3806702523
2025-08-14,1058179.447021179
2025-08-15,1058179.447021179
2025-08-18,1058179.447021179
2025-08-19,1058179.447021179
2025-08-20,1058179.447021179
2025-08-21,1058179.447021179
2025-08-22,1058179.447021179
2025-08-25,1058179.447021179
2025-08-26,1058179.447021179
2025-08-27,1058179.447021179
2025-08-28,1058179.447021179
2025-08-29,1058179.447021179
2025-09-01,1058020.5613772087
2025-09-02,1045815.4082258849
2025-09-03,1045658.3790423397
2025-09-04,1041151.0330191905
2025-09-05,1040994.7041915827
2025-09-08,1031608.8004396111
2025-09-09,1031453.9043782251
2025-09-10,1030460.2865939285
2025-09-11,1030305.5629818963
2025-09-12,1032146.2335269807
2025-09-15,1031991.2567700166
2025-09-16,1025980.2100660253
2025-09-17,1025826.1591374839
2025-09-18,1019734.4380933819
2025-09-19,1019581.3249675022
2025-09-22,1017899.4259720328
2025-09-23,1017899.4259720328
2025-09-24,1017746.5883732231
2025-09-25,1017746.5883732231
2025-09-26,1017746.5883732231
2025-09-29,1017746.5883732231
2025-09-30,1017746.5883732231
2025-10-09,1017746.5883732231
2025-10-10,1017746.5883732231
2025-10-13,1017746.5883732231
2025-10-14,1017746.5883732231
2025-10-15,1017746.5883732231
2025-10-16,1017746.5883732231
2025-10-17,1017746.5883732231
2025-10-20,1017746.5883732231
2025-10-21,1017746.5883732231
2025-10-22,1017746.5883732231
2025-10-23,1017746.5883732231
2025-10-24,1017746.5883732231
2025-10-27,1017746.5883732231
2025-10-28,1017746.5883732231
2025-10-29,1017746.5883732231
2025-10-30,1014582.979726105
2025-10-31,1014582.979726105
2025-11-03,1014582.979726105
2025-11-04,1014582.979726105
2025-11-05,1014582.979726105
2025-11-06,1014582.979726105
2025-11-07,1014582.979726105
2025-11-10,1014582.979726105
2025-11-11,1014582.979726105
2025-11-12,1014582.979726105
2025-11-13,1014582.979726105
2025-11-14,1014582.979726105
2025-11-17,1014582.979726105
2025-11-18,1014582.979726105
2025-11-19,1014582.979726105
2025-11-20,1014582.979726105
2025-11-21,1014430.6400916991
2025-11-24,1004215.037166066
2025-11-25,1004064.2542782356
2025-11-26,1004064.2542782356
2025-11-27,1004064.2542782356
2025-11-28,1004064.2542782356
2025-12-01,1004064.2542782356
2025-12-02,1004064.2542782356
2025-12-03,1004064.2542782356
2025-12-04,1005299.4576844928
2025-12-05,1005299.4576844928
2025-12-08,1005299.4576844928
2025-12-09,1005299.4576844928
2025-12-10,1005299.4576844928
2025-12-11,1005299.4576844928
2025-12-12,1005148.5119709214
2025-12-15,1000124.6878344798
2025-12-16,999974.5191126015
2025-12-17,996077.6082758061
2025-12-18,995928.0472229235
2025-12-19,995928.0472229235
2025-12-22,995928.0472229235
2025-12-23,995928.0472229235
2025-12-24,1010421.7006710309
2025-12-25,1010421.7006710309
2025-12-26,1010421.7006710309
2025-12-29,1010421.7006710309
2025-12-30,1010421.7006710309
2025-12-31,1010421.7006710309
2026-01-05,1010421.7006710309
2026-01-06,1010421.7006710309
2026-01-07,1010421.7006710309
2026-01-08,1010421.7006710309
2026-01-09,1010421.7006710309
2026-01-12,1010421.7006710309
2026-01-13,1010421.7006710309
2026-01-14,1010421.7006710309
2026-01-15,1010421.7006710309
2026-01-16,1010421.7006710309
2026-01-19,1010421.7006710309
2026-01-20,1010421.7006710309
2026-01-21,1010421.7006710309
2026-01-22,1010421.7006710309
2026-01-23,1010421.7006710309
2026-01-26,1010421.7006710309
2026-01-27,1010421.7006710309
2026-01-28,1010421.7006710309
2026-01-29,1010421.7006710309
2026-01-30,1010421.7006710309
2026-02-02,1010421.7006710309
2026-02-03,1010421.7006710309
2026-02-04,1010421.7006710309
2026-02-05,1010421.7006710309
2026-02-06,1010421.7006710309
2026-02-09,1010421.7006710309
2026-02-10,1010421.7006710309
2026-02-11,1010421.7006710309
2026-02-12,1010421.7006710309
2026-02-13,1010421.7006710309
2026-02-24,1010269.9858526752
2026-02-25,1007444.7122869864
2026-02-26,1007293.4444634365
2026-02-27,1003888.8174362546
2026-03-02,1003738.0835303166
2026-03-03,1009078.2299508029
