date,value
2024-10-08,1000000.0
2024-10-09,1000000.0
2024-10-10,1000000.0
2024-10-11,1000000.0
2024-10-14,1000000.0
2024-10-15,1000000.0
2024-10-16,999849.85
2024-10-17,999849.85
2024-10-18,999849.85
2024-10-21,999849.85
2024-10-22,999849.85
2024-10-23,999849.85
2024-10-24,999849.85
2024-10-25,999849.85
2024-10-28,999849.85
2024-10-29,1000164.478937008
2024-10-30,1000164.478937008
2024-10-31,1000164.478937008
2024-11-01,1000164.478937008
2024-11-04,1000164.478937008
2024-11-05,1000164.478937008
2024-11-06,1000164.478937008
2024-11-07,1000164.478937008
2024-11-08,1000164.478937008
2024-11-11,1000164.478937008
2024-11-12,1000164.478937008
2024-11-13,1000164.478937008
2024-11-14,1000164.478937008
2024-11-15,1000164.478937008
2024-11-18,1000164.478937008
2024-11-19,1000164.478937008
2024-11-20,1000164.478937008
2024-11-21,1000164.478937008
2024-11-22,1000164.478937008
2024-11-25,1000164.478937008
2024-11-26,1000164.478937008
2024-11-27,1000164.478937008
2024-11-28,1000164.478937008
2024-11-29,1000164.478937008
2024-12-02,1000164.478937008
2024-12-03,1000164.478937008
2024-12-04,1000164.478937008
2024-12-05,1000164.478937008
2024-12-06,1000164.478937008
2024-12-09,1000164.478937008
2024-12-10,1000164.478937008
2024-12-11,1000164.478937008
2024-12-12,1000164.478937008
2024-12-13,1000164.478937008
2024-12-16,1000164.478937008
2024-12-17,1000164.478937008
2024-12-18,1000014.3042404955
2024-12-19,1003143.731811803
2024-12-20,1002993.1097804714
2024-12-23,995564.5104049721
2024-12-24,995415.0263937348
2024-12-25,995415.0263937348
2024-12-26,995415.0263937348
2024-12-27,995415.0263937348
2024-12-30,995415.0263937348
2024-12-31,995415.0263937348
2025-01-02,995415.0263937348
2025-01-03,995415.0263937348
2025-01-06,995415.0263937348
2025-01-07,995415.0263937348
2025-01-08,995415.0263937348
2025-01-09,995415.0263937348
2025-01-10,995415.0263937348
2025-01-13,995415.0263937348
2025-01-14,995415.0263937348
2025-01-15,995415.0263937348
2025-01-16,995415.0263937348
2025-01-17,995415.0263937348
2025-01-20,996654.837347797
2025-01-21,996654.837347797
2025-01-22,996654.837347797
2025-01-23,996654.837347797
2025-01-24,996654.837347797
2025-01-27,996654.837347797
2025-02-05,996654.837347797
2025-02-06,996654.837347797
2025-02-07,996654.837347797
2025-02-10,996505.1896239693
2025-02-11,996505.1896239693
2025-02-12,996505.1896239693
2025-02-13,996505.1896239693
2025-02-14,996505.1896239693
2025-02-17,996505.1896239693
2025-02-18,996505.1896239693
2025-02-19,996505.1896239693
2025-02-20,996505.1896239693
2025-02-21,996505.1896239693
2025-02-24,996505.1896239693
2025-02-25,996505.1896239693
2025-02-26,996505.1896239693
2025-02-27,996505.1896239693
2025-02-28,996505.1896239693
2025-03-03,989316.5772642359
2025-03-04,989316.5772642359
2025-03-05,989316.5772642359
2025-03-06,989316.5772642359
2025-03-07,989316.5772642359
2025-03-10,989316.5772642359
2025-03-11,989316.5772642359
2025-03-12,989316.5772642359
2025-03-13,989316.5772642359
2025-03-14,989316.5772642359
2025-03-17,989316.5772642359
2025-03-18,989316.5772642359
2025-03-19,989316.5772642359
2025-03-20,989316.5772642359
2025-03-21,989316.5772642359
2025-03-24,989316.5772642359
2025-03-25,989168.0313801598
2025-03-26,989168.0313801598
2025-03-27,989168.0313801598
2025-03-28,989168.0313801598
2025-03-31,1000246.2717666947
2025-04-01,1000246.2717666947
2025-04-02,1003323.252315867
