date,value
2025-09-29,1000000.0
2025-09-30,1000000.0
2025-10-09,1000000.0
2025-10-10,1000000.0
2025-10-13,1000000.0
2025-10-14,999849.85
2025-10-15,999849.85
2025-10-16,999849.85
2025-10-17,999849.85
2025-10-20,1041627.2306919643
2025-10-21,1041627.2306919643
2025-10-22,1041627.2306919643
2025-10-23,1041470.830363276
2025-10-24,1041470.830363276
2025-10-27,1041470.830363276
2025-10-28,1041470.830363276
2025-10-29,1041470.830363276
2025-10-30,1041470.830363276
2025-10-31,1041470.830363276
2025-11-03,1025692.613449119
2025-11-04,1025692.613449119
2025-11-05,1025692.613449119
2025-11-06,1025692.613449119
2025-11-07,1025692.613449119
2025-11-10,1025692.613449119
2025-11-11,1025692.613449119
2025-11-12,1025692.613449119
2025-11-13,1025692.613449119
2025-11-14,1025692.613449119
2025-11-17,1025692.613449119
2025-11-18,1025692.613449119
2025-11-19,1025692.613449119
2025-11-20,1025692.613449119
2025-11-21,1025692.613449119
2025-11-24,1025692.613449119
2025-11-25,1025692.613449119
2025-11-26,1025692.613449119
2025-11-27,1025692.613449119
2025-11-28,1025692.613449119
2025-12-01,1025692.613449119
2025-12-02,1025692.613449119
2025-12-03,1025692.613449119
2025-12-04,1025692.613449119
2025-12-05,1025692.613449119
2025-12-08,1025692.613449119
2025-12-09,1025692.613449119
2025-12-10,1025692.613449119
2025-12-11,1025692.613449119
2025-12-12,1025692.613449119
2025-12-15,1025538.6057032096
2025-12-16,1027183.8410711258
2025-12-17,1027029.6094173889
2025-12-18,1024219.0592027397
2025-12-19,1024065.2727110004
2025-12-22,1025644.2009508581
2025-12-23,1025490.2004740853
2025-12-24,1023798.5542112471
2025-12-25,1023644.8308583323
2025-12-26,1023644.8308583323
2025-12-29,1023644.8308583323
2025-12-30,1008916.5034132672
2025-12-31,1008765.0146002797
2026-01-05,1006002.052808337
2026-01-06,1005851.0016001079
2026-01-07,1005851.0016001079
2026-01-08,1005851.0016001079
2026-01-09,1005851.0016001079
2026-01-12,1005851.0016001079
2026-01-13,1005851.0016001079
2026-01-14,1005851.0016001079
2026-01-15,1005851.0016001079
2026-01-16,1005851.0016001079
2026-01-19,1005851.0016001079
2026-01-20,1005851.0016001079
2026-01-21,1001990.6785268314
2026-01-22,1001990.6785268314
2026-01-23,1001990.6785268314
2026-01-26,1001990.6785268314
2026-01-27,1001990.6785268314
2026-01-28,1001990.6785268314
2026-01-29,1001990.6785268314
2026-01-30,1001990.6785268314
2026-02-02,1001990.6785268314
2026-02-03,1001990.6785268314
2026-02-04,1001990.6785268314
2026-02-05,1001990.6785268314
2026-02-06,1001990.6785268314
2026-02-09,1001990.6785268314
2026-02-10,1001990.6785268314
2026-02-11,1001990.6785268314
2026-02-12,1001990.6785268314
2026-02-13,1001990.6785268314
2026-02-24,1001990.6785268314
2026-02-25,1001990.6785268314
2026-02-26,1001990.6785268314
2026-02-27,1001990.6785268314
2026-03-02,1001840.2296264507
2026-03-03,1001840.2296264507
